element_id	page_no	position_in_page	self_ref	text50	label
031cdc08b9	1	894	#/texts/889	The dashboard depicted in	text
b7ceb31ae2	1	895	#/texts/890	Figure 9-5	text
af8ae45980	1	896	#/texts/891	shows the top endpoints by spend, but it does not 	text
63cb47aba7	1	897	#/texts/892	9	text
dc1da1d2ad	1	898	#/texts/893	Joining the two is not straightforward because eac	text
a263166524	1	899	#/pictures/4	Dashboard showing a summary of Model Serving cost 	picture
b0bc0be8e7	1	900	#/texts/895	Cost attribution on Databricks requires you to per	text
8d0fde6cb5	1	901	#/texts/896	FinOps is a hard discipline, and this section has 	text
3e3099550b	1	902	#/texts/714	A dashboard displaying metrics for the ArXiv Agent	caption
be8abb1dc3	1	903	#/texts/882	Workspace Usage Dashboard V2 displays a bar chart 	caption
df6663eaf6	1	904	#/texts/883	Bar chart showing usage costs by product for the \"	caption
15fabd4d28	1	905	#/texts/894	Dashboard showing a summary of Model Serving cost 	caption
53fe861ab1	1	906	#/texts/897	Conclusion	title
b7f70dfda8	1	907	#/texts/898	Congratulations on finishing the LLMOps part of th	text
821baa38d2	1	908	#/texts/899	It's worth emphasizing that this chapter focused p	text
1d79e534f6	1	909	#/texts/900	operational side	text
b4dd2b4d60	1	910	#/texts/901	of LLM-powered systems. Building truly great agent	text
e1d4aa71f2	1	911	#/texts/902	If you'd like to go further, consulting the follow	text
98bf717c97	1	912	#/texts/903		list_item
150707dc86	1	913	#/texts/904	Building LLMs for Production	text
41096f05a8	1	914	#/texts/905	by Louis-Fran\u00e7ois Bouchard and Louie Peters (O'Rei	text
87f43d6c13	1	915	#/texts/906		list_item
d2125cdc8c	1	916	#/texts/907	LLMs in Production	text
0e58807cb0	1	917	#/texts/908	by Matthew Sharp and Christopher Brousseau (Mannin	text
869c52bb07	1	918	#/texts/909		list_item
a737c62c60	1	919	#/texts/910	LLM Engineer's Handbook	text
de257927e6	1	920	#/texts/911	by Paul Iusztin and Maxime Labonne (Packt). This i	text
97c41ebfe9	1	921	#/texts/912		list_item
b64a80e934	1	922	#/texts/913	AI Engineering	text
77553fa928	1	923	#/texts/914	by Chip Huyen (O'Reilly). This is one of the most 	text
689cf4ed70	1	924	#/texts/915		list_item
4ec2221655	1	925	#/texts/916	Hands-On Large Language Models	text
3287ae9417	1	926	#/texts/917	by Jay Alammar and Maarten Grootendorst (O'Reilly)	text
aa3d91b6db	1	927	#/texts/918	The space of LLMOps is evolving rapidly. The tools	text
555dc88b2e	1	928	#/texts/919	In the next chapter, we'll take a deep dive into A	text
3763144a75	1	929	#/texts/920	1	text
a34e8120e2	1	930	#/texts/921	You can consult	text
7b988a90a8	1	931	#/texts/922	the documentation on trust in and the safety of Da	text
2bffad12ab	1	932	#/texts/923	.	text
7af34bc42e	1	933	#/texts/924	2	text
5dc90b6a37	1	934	#/texts/925	For more details, check out	text
49e99ffa82	1	935	#/texts/926	the MLflow documentation	text
11ee9da326	1	936	#/texts/927	.	text
9835879241	1	937	#/texts/928	3	text
55eee34def	1	938	#/texts/929	Check out	text
ee8f85d518	1	939	#/texts/930	the Databricks documentation on production monitor	text
780451a90c	1	940	#/texts/931	.	text
707c62e66a	1	941	#/texts/932	4	text
6956412f13	1	942	#/texts/933	For more details, consult	text
934844e8e1	1	943	#/texts/934	the Databricks documentation	text
5939fc148f	1	944	#/texts/935	.	text
e1c946aebf	1	945	#/texts/936	5	text
8b131dac0f	1	946	#/texts/937	The	text
4103d79d64	1	947	#/texts/938	usage_unit	code
9a7b2fe9c9	1	948	#/texts/939	column in	text
47fa09ae6e	1	949	#/texts/940	system.billing.list_prices	code
f92456ecf1	1	950	#/texts/941	records the unit for every priced item, so selecti	text
2e8b8b3fdd	1	951	#/texts/942	6	text
7bf540c8f8	1	952	#/texts/943	Your negotiated rate, which is set in a private co	text
1324f2cc3f	1	953	#/texts/944	system.billing.list_prices	code
b247025808	1	954	#/texts/945	or any other system table.	text
5dd34e22c3	1	955	#/texts/946	7	text
3276f7132f	1	956	#/texts/947	A	text
9ca7bd2539	1	957	#/texts/948	usage policy	text
2e4fc924e6	1	958	#/texts/949	was previously known as a	text
d59f4328eb	1	959	#/texts/950	budget policy	text
dd6a9e126f	1	960	#/texts/951	. You can find the term	text
35bd23ad4c	1	961	#/texts/952	budget policy	text
141f1564c8	1	962	#/texts/953	in some documentation and API/ SDK implementations	text
fdbd9954bd	1	963	#/texts/954	8	text
1bb4c5ec6c	1	964	#/texts/955	Check out	text
9d46aa97d4	1	965	#/texts/956	the Databricks SDK documentation	text
a4bef6adcd	1	966	#/texts/957	. You can also download the dashboard from	text
98babe7a2f	1	967	#/texts/958	the Databricks Labs GitHub	text
d9ee260912	1	968	#/texts/959	.	text
ee9b19f2f7	1	969	#/texts/960	9	text
03965ddeb0	1	970	#/texts/961	This	text
8a24309046	1	971	#/texts/962	dashboard	text
7ab55bcc8c	1	972	#/texts/963	was created by Databricks solution architects.	text
